text,category,bert,target
0.9335494151179053,0.8488249444954057,0.9970890670742159,1
0.8603980008585725,0.8488249444954057,0.9670419670738417,1
0.8110605683478194,0.655340192794467,0.9799432151379361,1
0.7340746415763245,0.3780849960014227,0.9946176609942692,1
0.6324759070524706,0.655340192794467,0.9587852685945978,1
0.9837919647195168,0.9104368708050065,0.9987602461540359,1
0.650565891347697,0.21142238698228255,0.9747960569321656,1
0.9618069876328925,0.655340192794467,0.9942843986029976,1
0.9597962595963808,0.7790633351714741,0.9861528541282858,1
0.7927900470052934,0.6607526193362986,0.969380984381801,1
0.9231946015990677,0.6607526193362986,0.9912837412491269,1
0.6654397676947807,0.2580823256569743,0.9649646808195123,1
0.30301192214213707,0.21142238698228255,0.9557187412339316,1
0.43547888775820065,0.21142238698228255,0.9600867829729729,1
0.9586534076960993,0.6607526193362986,0.9988580181669187,1
0.7934781690165802,0.655340192794467,0.9993500040253658,1
0.9866180042265386,0.655340192794467,0.9981739981210985,1
0.2979339969290912,0.2580823256569743,0.9555508693416824,1
0.8298464087384646,0.16886867187150717,0.9952434929614342,1
0.5861072023289116,0.8488249444954057,0.9697084873770648,1
0.9084871668464818,0.7748954130900456,0.998031626375095,1
0.42924793791490684,0.21142238698228255,0.9619492064383194,1
0.9569583529029756,0.655340192794467,0.9887277123662185,1
0.865803668586616,0.6607526193362986,0.973650849533188,1
0.6123049716263537,0.21142238698228255,0.9456247414408505,1
0.6184528441340166,0.8488249444954057,0.8653474276333317,1
0.6184684961478603,0.43595173050047126,0.9864905526235019,1
0.9231330787838142,0.9104368708050065,0.9938754025238408,1
0.8128831580167235,0.609524671178033,0.9841442166123896,1
0.887353909114807,0.6607526193362986,0.9871154027157072,1
0.5119207397502171,0.7748954130900456,0.9784252907449159,1
0.3537709737263213,0.3693743173095758,0.9493647077657994,1
0.790940276613554,0.6607526193362986,0.9746975693808848,1
0.9323767955809269,0.7790633351714741,0.9938657278213392,1
0.9884684272613312,0.655340192794467,0.9993611014523286,1
0.8456550025027625,0.20743998024956417,0.9775739948540929,1
0.5026836298613289,0.16551957490169966,0.9450595644204379,1
0.9179264823808378,0.7748954130900456,0.998825804467474,1
0.9563113046593095,0.9104368708050065,0.9992818734185751,1
0.5653296780121722,0.5527625198961283,0.9622461617555272,1
0.6758248643389592,0.1324919240510916,0.975664489504064,1
0.952004649880938,0.6114127413500994,0.9982494990434905,1
0.6412361350857811,0.16551957490169966,0.9778596543483323,1
0.7954239345850604,0.6607526193362986,0.9695102491863755,1
0.7667902521390162,0.6607526193362986,0.996482145214041,1
0.518427174341319,0.26637029301122916,0.951814916228834,1
0.6892822736639821,0.8488249444954057,0.9726068248908026,1
0.8418070889305513,0.655340192794467,0.98195615702432,1
0.5419633756567794,0.609524671178033,0.9972564633724205,1
0.4505565199038031,0.3693743173095758,0.9454541380324507,1
