text,category,bert,target
0.9308727212768237,0.911969588871714,0.9991638805882226,1
0.8282399535101524,0.7237692181898031,0.9687988748747166,1
0.8988260361486192,0.6745612136356579,0.9739272642394557,1
0.646499583727217,0.5209245155697484,0.9915038879229535,1
0.7874066156629057,0.6745612136356579,0.9592558300999715,1
0.9903900520209539,0.7963465608071096,0.999139061576441,1
0.7147486953237212,0.2732433676192659,0.9762208042468117,1
0.9721688368474213,0.6898594093695541,0.9984179245590463,1
0.975705222306989,0.7963465608071096,0.9898747464730641,1
0.8828807041843983,0.7154091608983244,0.9713701425042609,1
0.9411691076024042,0.7008246943122494,0.9927591173714195,1
0.79852765235469,0.3933876245226286,0.9827475677833973,1
0.271506777398467,0.2812150891440903,0.9293786317113192,1
0.5073668942492345,0.15931821720535957,0.9510145649123601,1
0.9794505937524716,0.7154091608983244,0.9971781828318877,1
0.9345595929212391,0.6898594093695541,0.9990865412543699,1
0.9931568496224797,0.6898594093695541,0.998488139919025,1
0.4353713378913519,0.3933876245226286,0.9626061477213513,1
0.8730274903085359,0.12666510929266692,0.9904925171754402,1
0.7964627597650712,0.8205373207454618,0.9657162917182354,1
0.9518096241784317,0.7757858199963061,0.999003724947573,1
0.5516413841994614,0.2758075868420854,0.9409155530235142,1
0.979464692708033,0.5708960929058892,0.9809160358098798,1
0.7578105883565893,0.7154091608983244,0.9797737264602224,1
0.6991336719104092,0.2732433676192659,0.958387548975489,1
0.7327863138384819,0.7940857281132682,0.8809607283358573,1
0.7058720462034584,0.3657949376851546,0.9803513003891169,1
0.8782707680240787,0.7963465608071096,0.9916824918654291,1
0.8678079151435898,0.5209245155697484,0.9798314566040393,1
0.9395225830396132,0.7963465608071096,0.9895154592677158,1
0.6797292078954095,0.7757858199963061,0.9808554950310315,1
0.49442506001153375,0.2775869475505703,0.9469330660384636,1
0.811966755454091,0.7154091608983244,0.9865893839764215,1
0.9555368352834726,0.7963465608071096,0.9903104792685126,1
0.9949505809080827,0.6898594093695541,0.9996855225328739,1
0.9170028394189687,0.46669596236183636,0.9764027939448559,1
0.7695111103290536,0.14360691566896913,0.9421738072576212,1
0.9522902215567025,0.7757858199963061,0.9984585617841665,1
0.9484320322285674,0.911969588871714,0.9992212944443047,1
0.5261347800749744,0.33425554740719776,0.9403522490220546,1
0.6373316544543748,0.18038824370605763,0.9718801487009744,1
0.974804823610991,0.911969588871714,0.9995528625142778,1
0.6636308597937698,0.14360691566896913,0.9839589039219948,1
0.8007536148804376,0.5209245155697484,0.9655499181748946,1
0.8217176378343567,0.7461493182883628,0.9876001039151167,1
0.6207537505218097,0.14499661308403286,0.9505901511121668,1
0.8470311554831454,0.7423189716491925,0.9412878705520046,1
0.9306177349702464,0.6898594093695541,0.979496049669135,1
0.7552353347144471,0.4972316130242508,0.9947708129212309,1
0.6421374119655701,0.22524113891891676,0.9591110095410357,1
0.8714781346373017,0.5510700911467745,0.9783578185012478,1
0.8816584613149727,0.6898594093695541,0.9928839305425093,1
0.8487115082074949,0.2571599710999545,0.9695269817099809,1
0.14195744558278459,0.11373826326051209,0.9233238387403484,1
0.9239797970601427,0.911969588871714,0.9966309424686646,1
0.8738355036297041,0.33425554740719776,0.9997005478248744,1
0.7347163472487304,0.11373826326051209,0.988525342476405,1
0.19511926075327032,0.11373826326051209,0.9550855793842504,1
0.8391967794094748,0.4972316130242508,0.9911088335540977,1
0.9819691077352883,0.7154091608983244,0.998449559375604,1
0.9629605598893823,0.7940857281132682,0.9939874825036624,1
0.8836615616287768,0.8694508131377936,0.9655310758943013,1
0.7796437301227145,0.4614821804167082,0.9794032916022001,1
0.9835959918779542,0.8571164846903575,0.9982782735815654,1
0.8831200850526509,0.46669596236183636,0.948626671857943,1
0.35481450963986766,0.12666510929266692,0.9352046455575102,1
0.8463478358516364,0.7757858199963061,0.9968320112699899,1
0.7054555354420771,0.6898594093695541,0.9825843604765415,1
0.894111643863904,0.7154091608983244,0.9981755815215028,1
0.9355980715625024,0.4990201887532963,0.9990003839116345,1
0.7573924781158194,0.5597442934559981,0.9651069252173083,1
0.5709738449740799,0.14360691566896913,0.9812356061022661,1
0.9918154135792717,0.7757858199963061,0.9994118811843848,1
0.9897708566183433,0.911969588871714,0.9994371435824396,1
0.7340147587202414,0.5857746857358465,0.9579839670783515,1
0.9393009166463342,0.7993373142078367,0.9834558799708835,1
0.523536532988431,0.7963465608071096,0.9548767476628686,1
0.9400821172500634,0.2571599710999545,0.9986959973500751,1
0.8938891185226246,0.7154091608983244,0.994319662579318,1
0.8280367156947253,0.7154091608983244,0.9990305651899599,1
0.4836324641875929,0.24963332665219862,0.9541895746438039,1
0.9797692380860952,0.7963465608071096,0.9842117781045598,1
0.6429634127681417,0.24963332665219862,0.9809897501759306,1
0.5123950732796357,0.24963332665219862,0.9303108614937537,1
0.5157581000615329,0.6745612136356579,0.9346590310944026,1
0.9269259789607527,0.24963332665219862,0.9518946951834223,1
0.860031770555192,0.7154091608983244,0.599179209948285,1
0.8834646009436077,0.5597442934559981,0.9834522815042834,1
0.8940595184373245,0.7757858199963061,0.9938741219313202,1
0.9514545901847868,0.911969588871714,0.9996469885516954,1
0.9829909010743403,0.7963465608071096,0.9981123184398548,1
0.9274395277692176,0.7154091608983244,0.9992517812449464,1
0.6817167982158112,0.6898594093695541,0.9742063348762076,1
0.9893903389622543,0.8571164846903575,0.9993572907708754,1
0.8578729588978381,0.6898594093695541,0.9817066157945791,1
0.9786260701092051,0.5811108645652536,0.9993509390269926,1
0.5166228356946757,0.14360691566896913,0.9433120723661121,1
0.9893903389622543,0.7757858199963061,0.9995562067928668,1
0.7404456670044515,0.7154091608983244,0.9813915047578899,1
0.9792395115379587,0.7757858199963061,0.9993252716423949,1
0.5271567812346543,0.2732433676192659,0.988253046493946,1
0.8296547327999007,0.2812150891440903,0.9978324187526342,1
0.76335659081273,0.24963332665219862,0.9681315622753748,1
0.9674247779888941,0.7757858199963061,0.9950561401510849,1
0.9756017528307998,0.3933876245226286,0.9990078561246074,1
0.978815561720822,0.46669596236183636,0.9986112606886377,1
0.8256531112791706,0.5973947660260742,0.9947391044385201,1
0.9311450191977731,0.7154091608983244,0.9936192654155364,1
0.9894067483243714,0.7963465608071096,0.9943050903875793,1
0.8739716255000802,0.4972316130242508,0.9966337592128407,1
0.9951436864329974,0.7757858199963061,0.9996445398873133,1
0.8599000571538249,0.7154091608983244,0.9973694506541678,1
0.939793431435391,0.7008246943122494,0.9896651752349976,1
0.8380862270304875,0.6898594093695541,0.9693413840757867,1
0.9309763436552444,0.6898594093695541,0.9992713954484675,1
0.897978476416235,0.6898594093695541,0.9978313529121058,1
0.949817113555181,0.5811108645652536,0.9886296775140868,1
0.9850927566555026,0.49167383660558706,0.9997840916234201,1
0.28352600674811257,0.15931821720535957,0.3234258119506811,1
0.38158029645710007,0.7461493182883628,0.9542102463586127,1
0.4750931442238241,0.24963332665219862,0.9449230832485124,1
0.9804763451865954,0.7757858199963061,0.9991576720208817,1
0.7107873357526312,0.33425554740719776,0.9686082669920832,1
0.9164415530668861,0.24963332665219862,0.9793036733586772,1
0.9942450414733995,0.7757858199963061,0.9993237956743238,1
0.9822622190654425,0.8205373207454618,0.9949932936968825,1
0.8644986751447854,0.5811108645652536,0.9555708893329621,1
0.9201586965831199,0.8694508131377936,0.989866841239294,1
0.9191777642251724,0.7963465608071096,0.9756404923032107,1
0.9310527535814854,0.7963465608071096,0.9968511791097945,1
0.9576577593365683,0.49035293456945506,0.9949513361290968,1
0.9728074897825254,0.8694508131377936,0.9997006287634438,1
0.7227269416634031,0.11373826326051209,0.9319137736164863,1
0.9870598849275339,0.46669596236183636,0.9998784015609496,1
0.8942463734264122,0.5022389633567176,0.990093339660186,1
0.9728812687728258,0.911969588871714,0.9989550624914633,1
0.39056521979813347,0.1813938764952506,0.9352489108670627,1
0.9389494585673623,0.2812150891440903,0.9944180426909826,1
0.9050237879175815,0.5510700911467745,0.9942890955403667,1
0.6201177942214922,0.15931821720535957,0.9305803087042144,1
0.4659766154712906,0.2732433676192659,0.961193139872771,1
0.8581066602428864,0.2732433676192659,0.947109577581634,1
0.22046087704731318,0.4614821804167082,0.26444741613724404,1
0.9561271318561381,0.5811108645652536,0.9992976927281358,1
0.8431497977286391,0.4972316130242508,0.9984916485463236,1
0.9734325853525331,0.7154091608983244,0.9984127199440448,1
0.825780503343672,0.7154091608983244,0.8024831394790489,1
0.8324769795497394,0.6898594093695541,0.9772682599980296,1
