text,category,bert,target
0.9286584314483062,0.8785365170037909,0.9980282736068882,1
0.825108018231982,0.6833118176918297,0.9720734012108607,1
0.8437044355614262,0.7167262247253423,0.9857365414968055,1
0.6608573532399715,0.3240765202171112,0.9904094583871651,1
0.6941598710837151,0.6359276072043946,0.9643339700179531,1
0.9920060767319857,0.8785365170037909,0.9984679430102679,1
0.6463265794068777,0.2865863528454404,0.9674052772682288,1
0.9774782844364549,0.7933100502486737,0.9963939913867195,1
0.9772769597442621,0.8070701464942167,0.9831965268398583,1
0.8352902442468376,0.715782359400544,0.9768337481268752,1
0.9473169685181922,0.7457012863674432,0.9962660109288812,1
0.6639425307616952,0.38558204380050337,0.9775996364650323,1
0.23936061160253486,0.2865863528454404,0.9526011162401953,1
0.5331411593255525,0.13830695731090623,0.9608314949413655,1
0.9600046265821229,0.7457012863674432,0.9975170548284168,1
0.8641200514888858,0.7933100502486737,0.9986900309634437,1
0.9918874218613628,0.7933100502486737,0.998798854510322,1
0.4971599269080616,0.38558204380050337,0.9624888286089054,1
0.850074678438705,0.13830695731090623,0.9925481377995656,1
0.6496341866623736,0.8352601095398061,0.9783254507140103,1
0.8491463627840099,0.8455690442719557,0.9990533833988547,1
0.30162590714858617,0.13830695731090623,0.9558854776804055,1
0.9655050205854847,0.46045008162673096,0.9805616825169715,1
0.8703554360035786,0.7457012863674432,0.9772274236080577,1
0.7001283278510698,0.2865863528454404,0.9604740688361558,1
0.6948839341141134,0.8352601095398061,0.8534134159584135,1
0.6279359889959741,0.4532518555936249,0.9762154109943426,1
0.8870144222389065,0.8785365170037909,0.9939649366200205,1
0.7662081840099635,0.5551432253170023,0.9770565022019158,1
0.7488384947401371,0.7457012863674432,0.9842534014593912,1
0.6908692707990691,0.8455690442719557,0.9806406608181197,1
0.36966324796524763,0.21723315195994292,0.9488062485382428,1
0.8044864807417837,0.7457012863674432,0.9788173758937482,1
0.9553539428764031,0.8070701464942167,0.9957648908484346,1
0.9918239463665832,0.7933100502486737,0.9995499669538112,1
0.8415758844905205,0.4164738085114388,0.9737716098435906,1
0.5848489015328657,0.17361152770502683,0.9441112890007641,1
0.8817038681880643,0.8455690442719557,0.998636370480008,1
0.9125203352333618,0.8785365170037909,0.9983811281055627,1
0.4640099699489274,0.21723315195994292,0.9551988191772456,1
0.5797983992556217,0.21971765688649528,0.9741820234748293,1
0.9643973234935859,0.8352601095398061,0.9996704654493784,1
0.6957221390971655,0.17361152770502683,0.984039090505184,1
0.8635759742763008,0.5551432253170023,0.9800131529738966,1
0.6667851943593516,0.8352601095398061,0.9885467727294609,1
0.4154625362508333,0.21723315195994292,0.9517223842275702,1
0.7849822286518847,0.6833118176918297,0.9637214416900082,1
0.9059414374832573,0.7933100502486737,0.9799448142582164,1
0.6386372063222833,0.33595880721570653,0.9936433807769294,1
0.5038613885846863,0.21723315195994292,0.9498030314167389,1
0.8697726909047341,0.6359276072043946,0.9880148518292354,1
0.8646994227056783,0.7933100502486737,0.9932809636906431,1
0.753784952388558,0.344604224983494,0.9786033300646978,1
0.17736452398188007,0.17361152770502683,0.932780554523963,1
0.8262590389348551,0.8785365170037909,0.9953449504167351,1
0.8613312186492035,0.409879965414707,0.9993959510940724,1
0.7880243410838498,0.17361152770502683,0.9910022046438569,1
0.34808814951418954,0.17361152770502683,0.937930588077319,1
0.8478589714989675,0.33595880721570653,0.9966651500005045,1
0.9808013624946383,0.6833118176918297,0.9990489361138853,1
0.8451678320538774,0.8352601095398061,0.9979921059015341,1
0.8579585593583515,0.8352601095398061,0.9790732579102116,1
0.6089800207332638,0.3240765202171112,0.9897746469543833,1
0.9831526748277016,0.7107175695194373,0.9989559601875473,1
0.9532184579924319,0.4164738085114388,0.9570045950465867,1
0.3656333797391401,0.13830695731090623,0.9377237842678892,1
0.9185744055767596,0.8455690442719557,0.9970918505868916,1
0.7980057920700248,0.7933100502486737,0.9829130129240276,1
0.8749621034491204,0.7457012863674432,0.9970457213582055,1
0.9517899827425623,0.32312193426398206,0.998072288786378,1
0.7778785083798498,0.48528308408067633,0.9775328057974938,1
0.5018350291038105,0.17361152770502683,0.9745884465543787,1
0.9756318744700023,0.8785365170037909,0.9994400160049187,1
0.9879447073280017,0.8070701464942167,0.9992478505791325,1
0.6771042118106407,0.6326502174137376,0.9507301022265738,1
0.9110717802244799,0.5299267440849093,0.9763450234324385,1
0.6061793680080791,0.8070701464942167,0.9567247955718191,1
0.8446503320339107,0.38558204380050337,0.9966937396917667,1
0.8866989737873836,0.7457012863674432,0.9939214293321383,1
0.7944054140758345,0.7457012863674432,0.9928018379097238,1
0.3315478171911177,0.344604224983494,0.9518376045814346,1
0.9730015230887855,0.9344238735112946,0.9849042428195638,1
0.6017392243144558,0.344604224983494,0.9642842559048548,1
0.3857201045832559,0.17361152770502683,0.9371512041038307,1
0.40528435016067016,0.526705586669856,0.9332565471671298,1
0.8718985641615105,0.26544787233080264,0.9504450767468656,1
0.8854718126533444,0.7457012863674432,0.6089773454085864,1
0.9112487244563209,0.4532518555936249,0.9834728306858942,1
0.8664656003110316,0.8455690442719557,0.9962931572178044,1
0.9423489849008497,0.8352601095398061,0.9997308945372627,1
0.9527949827746313,0.8070701464942167,0.9984464957121058,1
0.9445514472359144,0.7457012863674432,0.9982919984134668,1
0.5718224269722924,0.6359276072043946,0.9795333676197652,1
0.9827643556622347,0.7107175695194373,0.9990682406482944,1
0.8017519731173357,0.7933100502486737,0.9611560042330898,1
0.9571436977135414,0.35287066712253656,0.9989330738255026,1
0.3448863724052603,0.17361152770502683,0.9473586725542278,1
0.9741532619433892,0.8455690442719557,0.999336258479478,1
0.48235665110740256,0.715782359400544,0.9867598803128959,1
0.9366676535823564,0.8455690442719557,0.9995323014089106,1
0.5876737766042369,0.2865863528454404,0.9794389009862072,1
0.780209000994654,0.3240765202171112,0.99493166495692,1
0.6801369471039759,0.344604224983494,0.9748176207735002,1
0.9600143149410205,0.8455690442719557,0.9927828304719869,1
0.9690836554449798,0.3983902732840676,0.9971065201440393,1
0.9573471220623888,0.46045008162673096,0.998836993958928,1
0.7299844954181793,0.4229344878798418,0.9950159875588448,1
0.8988194773838012,0.7457012863674432,0.987581849320589,1
0.973818276799055,0.8070701464942167,0.9954949484205775,1
0.8050426518231414,0.5716418960284785,0.9961659328315858,1
0.9923457437021159,0.8455690442719557,0.9977287131242962,1
0.85663379027337,0.6833118176918297,0.9987303049880986,1
0.8324194296331839,0.5716418960284785,0.9923677336830763,1
0.756835847749372,0.6202601488124478,0.9712068369454316,1
0.9342119880653328,0.6326502174137376,0.9991834822522287,1
0.9271803973540521,0.7933100502486737,0.9951972192277841,1
0.9170148394026032,0.5551432253170023,0.9991789796072321,1
0.9834384898310006,0.35287066712253656,0.9996935380518658,1
0.3325345909005801,0.13830695731090623,0.5092389318261755,1
0.488589441697892,0.5716418960284785,0.972252406562286,1
0.5103427698743944,0.3983902732840676,0.9373807736735762,1
0.9726088789637531,0.8455690442719557,0.9993230788920664,1
0.7500365267224007,0.21723315195994292,0.9484172480627663,1
0.8340364685739531,0.17361152770502683,0.9789108155984358,1
0.9900775312484413,0.8455690442719557,0.9993461294725777,1
0.9805077419150507,0.8785365170037909,0.9985517295959322,1
0.880814482506145,0.4393848275949104,0.9865444168545827,1
0.931165764810182,0.8352601095398061,0.9927490782978462,1
0.758585879542451,0.7457012863674432,0.9763608891247739,1
0.8162898344915431,0.7107175695194373,0.9957948032473957,1
0.9404450717446837,0.3983902732840676,0.985148492264917,1
0.9369238142199808,0.6774345248927528,0.9995458161995654,1
0.37838931858485914,0.17361152770502683,0.9548177930236187,1
0.9846862157212722,0.6359276072043946,0.9994736586542976,1
0.7661421459618926,0.21723315195994292,0.9894107823022819,1
0.9634009673768126,0.8785365170037909,0.9990179327184339,1
0.24794279762346771,0.21723315195994292,0.9320016106051414,1
0.8635334118689072,0.3240765202171112,0.9865275453286345,1
0.8946127257602627,0.3983902732840676,0.9897666796380815,1
0.5835808604247742,0.13830695731090623,0.9343354467283398,1
0.36768158741265405,0.216357416793998,0.9488362024267585,1
0.8793445300542703,0.3240765202171112,0.9579766927658864,1
0.2260715781600429,0.4666008742563243,0.25607624018152153,1
0.8504600029255887,0.6833118176918297,0.9983345834930679,1
0.891425935762133,0.48528308408067633,0.9984111976148821,1
0.9741212640388492,0.715782359400544,0.9993930436851934,1
0.789571802628847,0.7457012863674432,0.7638121268667604,1
0.7886295585722949,0.6359276072043946,0.9847903767777769,1
0.8633896488984479,0.5716418960284785,0.9821570758710934,1
0.6662479480991466,0.38558204380050337,0.983788463729914,1
